Name;burgMapLink
Ralurulari;https://watabou.github.io/city-generator/?name=Ralurulari&population=18871&size=39&seed=9151100960315&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Raura;https://watabou.github.io/city-generator/?name=Raura&population=13705&size=35&seed=9151100960470&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Rausi;https://watabou.github.io/city-generator/?name=Rausi&population=3813&size=21&seed=9151100960456&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Reich;https://watabou.github.io/city-generator/?name=Reich&population=9752&size=31&seed=9151100960429&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=1.53
Rhamnos;https://watabou.github.io/city-generator/?name=Rhamnos&population=6154&size=26&seed=9151100960049&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rhithitada;https://watabou.github.io/city-generator/?name=Rhithitada&population=7837&size=28&seed=9151100960283&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rhithydon;https://watabou.github.io/city-generator/?name=Rhithydon&population=6735&size=27&seed=9151100960557&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rhydo;https://watabou.github.io/city-generator/?name=Rhydo&population=8775&size=29&seed=9151100960374&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rhyrapa;https://watabou.github.io/city-generator/?name=Rhyrapa&population=38293&size=52&seed=9151100960007&river=1&coast=1&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=1&gates=-1&sea=1.33
Rhyrasos;https://watabou.github.io/city-generator/?name=Rhyrasos&population=1570&size=15&seed=9151100960504&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rigicigna;https://watabou.github.io/city-generator/?name=Rigicigna&population=12921&size=34&seed=9151100960204&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rinion;https://watabou.github.io/city-generator/?name=Rinion&population=6844&size=27&seed=9151100960295&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Riofrioli;https://watabou.github.io/city-generator/?name=Riofrioli&population=44853&size=55&seed=9151100960014&river=0&coast=1&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=1&gates=-1&sea=1.05
Riros;https://watabou.github.io/city-generator/?name=Riros&population=6503&size=26&seed=9151100960548&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Roccialuto;https://watabou.github.io/village-generator/?pop=983&name=Roccialuto&seed=9151100960175&width=1000&height=455&tags=highway%2Cno+square%2Cdense
Roccostella;https://watabou.github.io/city-generator/?name=Roccostella&population=3950&size=22&seed=9151100960351&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rolicano;https://watabou.github.io/city-generator/?name=Rolicano&population=7207&size=27&seed=9151100960560&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Rolirate;https://watabou.github.io/village-generator/?pop=1588&name=Rolirate&seed=9151100960275&width=1600&height=727&tags=highway%2Cno+square%2Cdense
Rorocchia;https://watabou.github.io/village-generator/?pop=1637&name=Rorocchia&seed=9151100960380&width=1600&height=727&tags=highway%2Cdense
Roykka;https://watabou.github.io/village-generator/?pop=845&name=Roykka&seed=9151100960190&width=1000&height=455&tags=highway%2Cno+square%2Cdense
Roykka1;https://watabou.github.io/city-generator/?name=Roykka&population=4251&size=22&seed=9151100960440&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Roykko;https://watabou.github.io/city-generator/?name=Roykko&population=2709&size=19&seed=9151100960262&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Ruotta;https://watabou.github.io/city-generator/?name=Ruotta&population=12933&size=34&seed=9151100960537&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Ruotti;https://watabou.github.io/village-generator/?pop=1314&name=Ruotti&seed=9151100960219&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Ruottivini;https://watabou.github.io/village-generator/?pop=1387&name=Ruottivini&seed=9151100960431&width=1400&height=636&tags=coast%2Chighway%2Cuncultivated%2Cdense
Ruottoinen;https://watabou.github.io/city-generator/?name=Ruottoinen&population=5324&size=24&seed=9151100960404&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Ruruu;https://watabou.github.io/city-generator/?name=Ruruu&population=12361&size=34&seed=9151100960252&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Sanolo;https://watabou.github.io/village-generator/?pop=1108&name=Sanolo&seed=9151100960502&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Santindare;https://watabou.github.io/village-generator/?pop=1037&name=Santindare&seed=9151100960265&width=1400&height=636&tags=highway%2Cuncultivated%2Cdense
Sarmat;https://watabou.github.io/village-generator/?pop=697&name=Sarmat&seed=9151100960448&width=1000&height=455&tags=river%2Chighway%2Cno+square%2Cdense
Sarmatgot;https://watabou.github.io/city-generator/?name=Sarmatgot&population=16536&size=37&seed=9151100960028&river=1&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Saros;https://watabou.github.io/city-generator/?name=Saros&population=11729&size=33&seed=9151100960040&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=1.01
Sateaionti;https://watabou.github.io/city-generator/?name=Sateaionti&population=7004&size=27&seed=9151100960490&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Schal;https://watabou.github.io/city-generator/?name=Schal&population=11840&size=33&seed=9151100960586&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Schilfach;https://watabou.github.io/city-generator/?name=Schilfach&population=4877&size=24&seed=9151100960222&river=0&coast=1&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=0.4
Schlu;https://watabou.github.io/village-generator/?pop=1207&name=Schlu&seed=9151100960411&width=1400&height=636&tags=highway%2Cdense
Schonach;https://watabou.github.io/city-generator/?name=Schonach&population=3051&size=20&seed=9151100960580&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Scidros;https://watabou.github.io/city-generator/?name=Scidros&population=4155&size=22&seed=9151100960432&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Segeamia;https://watabou.github.io/city-generator/?name=Segeamia&population=2813&size=19&seed=9151100960578&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Segipolis;https://watabou.github.io/city-generator/?name=Segipolis&population=19720&size=40&seed=9151100960335&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Seglialenose;https://watabou.github.io/city-generator/?name=Seglialenose&population=11043&size=32&seed=9151100960484&river=0&coast=1&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=0.47
Semeapopome;https://watabou.github.io/village-generator/?pop=1684&name=Semeapopome&seed=9151100960092&width=1600&height=727&tags=highway%2Cdense
Sergo;https://watabou.github.io/city-generator/?name=Sergo&population=11907&size=33&seed=9151100960481&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Servia;https://watabou.github.io/village-generator/?pop=1372&name=Servia&seed=9151100960517&width=1400&height=636&tags=highway%2Cuncultivated%2Cdense
Seuen;https://watabou.github.io/city-generator/?name=Seuen&population=1455&size=15&seed=9151100960084&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=0&temple=0&walls=1&shantytown=0&gates=-1
Sicoporicea;https://watabou.github.io/city-generator/?name=Sicoporicea&population=2657&size=19&seed=9151100960170&river=1&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=1.07
Sigosthysa;https://watabou.github.io/city-generator/?name=Sigosthysa&population=7325&size=27&seed=9151100960526&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Sildoarval;https://watabou.github.io/village-generator/?pop=1052&name=Sildoarval&seed=9151100960149&width=1400&height=636&tags=highway%2Cdense
Silhalhena;https://watabou.github.io/city-generator/?name=Silhalhena&population=5821&size=25&seed=9151100960583&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Silmiveki;https://watabou.github.io/village-generator/?pop=1136&name=Silmiveki&seed=9151100960293&width=1400&height=636&tags=river%2Chighway%2Cno+square%2Cdense
Sintral;https://watabou.github.io/city-generator/?name=Sintral&population=1968&size=17&seed=9151100960376&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=1.74
Sintralhedo;https://watabou.github.io/village-generator/?pop=1738&name=Sintralhedo&seed=9151100960455&width=1600&height=727&tags=highway%2Cno+square%2Cdense
Siralnuera;https://watabou.github.io/village-generator/?pop=1294&name=Siralnuera&seed=9151100960565&width=1400&height=636&tags=highway%2Cdense
Skyliton;https://watabou.github.io/village-generator/?pop=1981&name=Skyliton&seed=9151100960071&width=1600&height=727&tags=river%2Chighway%2Cno+square%2Cdense
Smyrchiaga;https://watabou.github.io/village-generator/?pop=1101&name=Smyrchiaga&seed=9151100960387&width=1400&height=636&tags=river%2Chighway%2Cdense
Sodoyken;https://watabou.github.io/city-generator/?name=Sodoyken&population=18455&size=39&seed=9151100960199&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Solis;https://watabou.github.io/city-generator/?name=Solis&population=3417&size=21&seed=9151100960135&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Someskivi;https://watabou.github.io/village-generator/?pop=1745&name=Someskivi&seed=9151100960464&width=1600&height=727&tags=river%2Chighway%2Cdense
Sonadarynt;https://watabou.github.io/village-generator/?pop=989&name=Sonadarynt&seed=9151100960267&width=1000&height=455&tags=estuary%2Chighway%2Cuncultivated%2Cdense
Sonia;https://watabou.github.io/city-generator/?name=Sonia&population=1334&size=15&seed=9151100960114&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Spartyn;https://watabou.github.io/city-generator/?name=Spartyn&population=4504&size=23&seed=9151100960508&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Sugentaivet;https://watabou.github.io/city-generator/?name=Sugentaivet&population=4552&size=23&seed=9151100960006&river=1&coast=1&farms=1&citadel=1&urban_castle=1&hub=false&plaza=0&temple=0&walls=1&shantytown=0&gates=-1&sea=1.07
Sumegrad;https://watabou.github.io/city-generator/?name=Sumegrad&population=2773&size=19&seed=9151100960528&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Suokiavala;https://watabou.github.io/city-generator/?name=Suokiavala&population=3517&size=21&seed=9151100960123&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Suokinena;https://watabou.github.io/city-generator/?name=Suokinena&population=7577&size=28&seed=9151100960274&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Suori;https://watabou.github.io/village-generator/?pop=672&name=Suori&seed=9151100960368&width=1000&height=455&tags=river%2Chighway%2Cdense
Suragostel;https://watabou.github.io/city-generator/?name=Suragostel&population=3084&size=20&seed=9151100960492&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Suralunazala;https://watabou.github.io/city-generator/?name=Suralunazala&population=9353&size=30&seed=9151100960421&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Surias;https://watabou.github.io/village-generator/?pop=1582&name=Surias&seed=9151100960353&width=1600&height=727&tags=coast%2Chighway%2Cuncultivated%2Cno+square%2Cdense
Suron;https://watabou.github.io/city-generator/?name=Suron&population=7843&size=28&seed=9151100960242&river=1&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=1.3
Susis;https://watabou.github.io/village-generator/?pop=953&name=Susis&seed=9151100960198&width=1000&height=455&tags=highway%2Cdense
Suulakinen;https://watabou.github.io/city-generator/?name=Suulakinen&population=2674&size=19&seed=9151100960571&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Suupini;https://watabou.github.io/city-generator/?name=Suupini&population=2843&size=19&seed=9151100960303&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Sypexandna;https://watabou.github.io/village-generator/?pop=1026&name=Sypexandna&seed=9151100960330&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Syriarossa;https://watabou.github.io/city-generator/?name=Syriarossa&population=3028&size=20&seed=9151100960361&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Syrpio;https://watabou.github.io/city-generator/?name=Syrpio&population=7328&size=28&seed=9151100960460&river=0&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Szentmikloske;https://watabou.github.io/city-generator/?name=Szentmikloske&population=5897&size=25&seed=9151100960264&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tabrabogard;https://watabou.github.io/city-generator/?name=Tabrabogard&population=2349&size=18&seed=9151100960496&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tagicos;https://watabou.github.io/city-generator/?name=Tagicos&population=7167&size=27&seed=9151100960294&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Talala;https://watabou.github.io/city-generator/?name=Talala&population=9642&size=31&seed=9151100960232&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=1.69
Tamada;https://watabou.github.io/city-generator/?name=Tamada&population=22376&size=42&seed=9151100960133&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=0.33
Tameskisa;https://watabou.github.io/city-generator/?name=Tameskisa&population=3156&size=20&seed=9151100960595&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tamesu;https://watabou.github.io/city-generator/?name=Tamesu&population=3926&size=22&seed=9151100960009&river=1&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Tampaaniai;https://watabou.github.io/city-generator/?name=Tampaaniai&population=13019&size=34&seed=9151100960101&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Taurizi;https://watabou.github.io/city-generator/?name=Taurizi&population=2720&size=19&seed=9151100960029&river=1&coast=1&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=1.58
Tempia;https://watabou.github.io/city-generator/?name=Tempia&population=11886&size=33&seed=9151100960100&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Tempona;https://watabou.github.io/city-generator/?name=Tempona&population=4689&size=23&seed=9151100960167&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tempuvaajaa;https://watabou.github.io/city-generator/?name=Tempuvaajaa&population=6788&size=27&seed=9151100960046&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Temsa;https://watabou.github.io/village-generator/?pop=1267&name=Temsa&seed=9151100960128&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Tentius;https://watabou.github.io/city-generator/?name=Tentius&population=10711&size=32&seed=9151100960322&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Teossatos;https://watabou.github.io/village-generator/?pop=881&name=Teossatos&seed=9151100960143&width=1000&height=455&tags=river%2Chighway%2Cno+square%2Cdense
Tepigeia;https://watabou.github.io/village-generator/?pop=1025&name=Tepigeia&seed=9151100960299&width=1400&height=636&tags=river%2Chighway%2Cno+square%2Cdense
Thapha;https://watabou.github.io/city-generator/?name=Thapha&population=8823&size=30&seed=9151100960530&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Thaphipo;https://watabou.github.io/city-generator/?name=Thaphipo&population=2234&size=18&seed=9151100960153&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Thaphos;https://watabou.github.io/city-generator/?name=Thaphos&population=11959&size=33&seed=9151100960016&river=1&coast=1&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=0.76
Thassos;https://watabou.github.io/village-generator/?pop=1592&name=Thassos&seed=9151100960525&width=1600&height=727&tags=highway%2Cno+square%2Cdense
Thebai;https://watabou.github.io/city-generator/?name=Thebai&population=3969&size=22&seed=9151100960126&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Thegai;https://watabou.github.io/village-generator/?pop=1341&name=Thegai&seed=9151100960230&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Theolynthe;https://watabou.github.io/village-generator/?pop=1041&name=Theolynthe&seed=9151100960249&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Therchiapa;https://watabou.github.io/village-generator/?pop=955&name=Therchiapa&seed=9151100960270&width=1000&height=455&tags=highway%2Cno+square%2Cdense
Thypetropo;https://watabou.github.io/city-generator/?name=Thypetropo&population=2271&size=18&seed=9151100960044&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1&sea=1.07
Thyreumpia;https://watabou.github.io/city-generator/?name=Thyreumpia&population=2550&size=18&seed=9151100960285&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Thyria;https://watabou.github.io/village-generator/?pop=1042&name=Thyria&seed=9151100960297&width=1400&height=636&tags=river%2Chighway%2Cdense
Ticanice;https://watabou.github.io/city-generator/?name=Ticanice&population=13833&size=35&seed=9151100960192&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tismizsak;https://watabou.github.io/city-generator/?name=Tismizsak&population=26522&size=45&seed=9151100960514&river=1&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
Tisokeresz;https://watabou.github.io/city-generator/?name=Tisokeresz&population=8553&size=29&seed=9151100960008&river=1&coast=0&farms=0&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Tithos;https://watabou.github.io/city-generator/?name=Tithos&population=9498&size=30&seed=9151100960288&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tobesujkifal;https://watabou.github.io/city-generator/?name=Tobesujkifal&population=2919&size=19&seed=9151100960129&river=1&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Todttinweiti;https://watabou.github.io/city-generator/?name=Todttinweiti&population=5552&size=25&seed=9151100960426&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tomronalnaba;https://watabou.github.io/city-generator/?name=Tomronalnaba&population=3385&size=21&seed=9151100960319&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tormosotil;https://watabou.github.io/city-generator/?name=Tormosotil&population=11908&size=33&seed=9151100960117&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Torninchar;https://watabou.github.io/village-generator/?pop=1243&name=Torninchar&seed=9151100960410&width=1400&height=636&tags=highway%2Cdense
Torpioriky;https://watabou.github.io/city-generator/?name=Torpioriky&population=7718&size=28&seed=9151100960439&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Torviai;https://watabou.github.io/city-generator/?name=Torviai&population=1278&size=14&seed=9151100960532&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=1&shantytown=0&gates=-1
Torvivi;https://watabou.github.io/city-generator/?name=Torvivi&population=16345&size=37&seed=9151100960021&river=1&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Torvo;https://watabou.github.io/city-generator/?name=Torvo&population=11508&size=33&seed=9151100960587&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Torysthume;https://watabou.github.io/city-generator/?name=Torysthume&population=5705&size=25&seed=9151100960318&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Totsa;https://watabou.github.io/city-generator/?name=Totsa&population=11066&size=32&seed=9151100960466&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Toturkezocsat;https://watabou.github.io/village-generator/?pop=941&name=Toturkezocsat&seed=9151100960184&width=1000&height=455&tags=highway%2Cdense
Toturton;https://watabou.github.io/village-generator/?pop=1052&name=Toturton&seed=9151100960512&width=1400&height=636&tags=highway%2Cdense
Trorea;https://watabou.github.io/village-generator/?pop=1075&name=Trorea&seed=9151100960255&width=1400&height=636&tags=coast%2Chighway%2Cuncultivated%2Cdense
Troryla;https://watabou.github.io/city-generator/?name=Troryla&population=5162&size=24&seed=9151100960215&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Trorytos;https://watabou.github.io/village-generator/?pop=1343&name=Trorytos&seed=9151100960386&width=1400&height=636&tags=river%2Chighway%2Cdense
Tulpiolamo;https://watabou.github.io/city-generator/?name=Tulpiolamo&population=10712&size=32&seed=9151100960339&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Tulpsala;https://watabou.github.io/city-generator/?name=Tulpsala&population=22502&size=42&seed=9151100960002&river=1&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=1&walls=1&shantytown=0&gates=-1
Tunalom;https://watabou.github.io/city-generator/?name=Tunalom&population=15722&size=37&seed=9151100960020&river=1&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tuningendorf;https://watabou.github.io/city-generator/?name=Tuningendorf&population=9854&size=31&seed=9151100960060&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=1.37
Tuukvemajar;https://watabou.github.io/city-generator/?name=Tuukvemajar&population=4543&size=23&seed=9151100960210&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=1&shantytown=0&gates=-1
Tuula;https://watabou.github.io/city-generator/?name=Tuula&population=10445&size=31&seed=9151100960034&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tuula1;https://watabou.github.io/city-generator/?name=Tuula&population=2791&size=19&seed=9151100960157&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Tuuna;https://watabou.github.io/city-generator/?name=Tuuna&population=9671&size=31&seed=9151100960366&river=0&coast=1&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1&sea=1.49
Tuuri;https://watabou.github.io/village-generator/?pop=1049&name=Tuuri&seed=9151100960363&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Tuusjargam;https://watabou.github.io/village-generator/?pop=1183&name=Tuusjargam&seed=9151100960134&width=1400&height=636&tags=coast%2Chighway%2Cuncultivated%2Cdense
Tuuska;https://watabou.github.io/city-generator/?name=Tuuska&population=7096&size=27&seed=9151100960415&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tuuskogsund;https://watabou.github.io/city-generator/?name=Tuuskogsund&population=9370&size=30&seed=9151100960094&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tuusniemini;https://watabou.github.io/city-generator/?name=Tuusniemini&population=7195&size=27&seed=9151100960226&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Tymasos;https://watabou.github.io/city-generator/?name=Tymasos&population=8981&size=30&seed=9151100960162&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Ujdusvar;https://watabou.github.io/city-generator/?name=Ujdusvar&population=6157&size=26&seed=9151100960221&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
